d3d11 render+decode devices on adapter 1: NVIDIA GeForce RTX 3070 Laptop GPU
stat: drawn=1439 want=1439 fps=20.7 playing=1 seeks=1 aborts=0 dec=1455 bf=0 lock=0.0 draw=0.0 pres=46.3
stat: drawn=1469 want=1469 fps=20.9 playing=1 seeks=1 aborts=0 dec=1485 bf=0 lock=0.0 draw=0.0 pres=48.2
stat: drawn=1500 want=1500 fps=21.5 playing=1 seeks=1 aborts=0 dec=1516 bf=0 lock=0.0 draw=0.0 pres=43.1
stat: drawn=1530 want=1530 fps=21.9 playing=1 seeks=1 aborts=0 dec=1546 bf=0 lock=0.0 draw=0.0 pres=42.7
stat: drawn=1561 want=1561 fps=21.3 playing=1 seeks=1 aborts=0 dec=1577 bf=0 lock=0.0 draw=0.0 pres=47.2
stat: drawn=1592 want=1592 fps=21.4 playing=1 seeks=1 aborts=0 dec=1608 bf=0 lock=0.0 draw=0.0 pres=43.4
stat: drawn=1622 want=1622 fps=21.7 playing=1 seeks=1 aborts=0 dec=1638 bf=0 lock=0.0 draw=0.0 pres=46.8
stat: drawn=1653 want=1653 fps=21.2 playing=1 seeks=1 aborts=0 dec=1669 bf=0 lock=0.0 draw=0.0 pres=46.9
stat: drawn=1684 want=1684 fps=21.7 playing=1 seeks=1 aborts=0 dec=1700 bf=0 lock=0.0 draw=0.0 pres=45.7
stat: drawn=1715 want=1715 fps=21.3 playing=1 seeks=1 aborts=0 dec=1731 bf=0 lock=0.0 draw=0.0 pres=47.9
stat: drawn=1745 want=1745 fps=21.8 playing=1 seeks=1 aborts=0 dec=1761 bf=0 lock=0.0 draw=0.0 pres=46.7
stat: drawn=1775 want=1775 fps=21.9 playing=1 seeks=1 aborts=0 dec=1791 bf=0 lock=0.0 draw=0.0 pres=45.1
stat: drawn=1805 want=1805 fps=20.9 playing=1 seeks=1 aborts=0 dec=1821 bf=0 lock=0.0 draw=0.0 pres=46.9
stat: drawn=1836 want=1836 fps=21.6 playing=1 seeks=1 aborts=0 dec=1852 bf=0 lock=0.0 draw=0.0 pres=43.0
stat: drawn=1866 want=1866 fps=21.4 playing=1 seeks=1 aborts=0 dec=1882 bf=0 lock=0.0 draw=0.0 pres=43.1
stat: drawn=1897 want=1897 fps=21.5 playing=1 seeks=1 aborts=0 dec=1913 bf=0 lock=0.0 draw=0.0 pres=44.4
stat: drawn=1928 want=1928 fps=21.2 playing=1 seeks=1 aborts=0 dec=1944 bf=0 lock=0.0 draw=0.0 pres=46.8
stat: drawn=1958 want=1958 fps=21.8 playing=1 seeks=1 aborts=0 dec=1974 bf=0 lock=0.0 draw=0.0 pres=43.6
stat: drawn=1990 want=1990 fps=21.3 playing=1 seeks=1 aborts=0 dec=2006 bf=0 lock=0.0 draw=0.0 pres=43.7
stat: drawn=2021 want=2021 fps=21.2 playing=1 seeks=1 aborts=0 dec=2037 bf=0 lock=0.0 draw=0.0 pres=43.4
stat: drawn=2052 want=2052 fps=22.1 playing=1 seeks=1 aborts=0 dec=2068 bf=0 lock=0.0 draw=0.0 pres=42.3
stat: drawn=2083 want=2083 fps=22.1 playing=1 seeks=1 aborts=0 dec=2099 bf=0 lock=0.0 draw=0.0 pres=42.1
stat: drawn=2113 want=2113 fps=21.9 playing=1 seeks=1 aborts=0 dec=2129 bf=0 lock=0.0 draw=0.0 pres=45.5
stat: drawn=2144 want=2144 fps=21.3 playing=1 seeks=1 aborts=0 dec=2160 bf=0 lock=0.0 draw=0.0 pres=44.2
stat: drawn=2175 want=2175 fps=21.4 playing=1 seeks=1 aborts=0 dec=2191 bf=0 lock=0.0 draw=0.0 pres=49.4
stat: drawn=2205 want=2205 fps=21.7 playing=1 seeks=1 aborts=0 dec=2221 bf=0 lock=0.0 draw=0.0 pres=43.6
stat: drawn=2236 want=2236 fps=21.0 playing=1 seeks=1 aborts=0 dec=2252 bf=0 lock=0.0 draw=0.0 pres=47.6
cpu: 180.6% of one core over 75.0 s (process total, all threads)
engine-latency (request->ring published, present excluded): n=1 median=22028395.6 p95=22028395.6 max=22028395.6 ms
